img,plate,source_img,augment_type
2023_high.png,30G-104.28,2023.png,high
2023_occluded.png,30G-104.28,2023.png,occluded
2024_low.png,30G-367.15,2024.png,low
2024_medium.png,30G-367.15,2024.png,medium
2024_high.png,30G-367.15,2024.png,high
2024_occluded.png,30G-367.15,2024.png,occluded
2025_low.png,89A 069.32,2025.png,low
2025_medium.png,89A 069.32,2025.png,medium
2025_high.png,89A 069.32,2025.png,high
2025_occluded.png,89A 069.32,2025.png,occluded
2026_low.png,30F-701.92,2026.png,low
2026_medium.png,30F-701.92,2026.png,medium
2026_high.png,30F-701.92,2026.png,high
2026_occluded.png,30F-701.92,2026.png,occluded
2027_low.png,30G-413.59,2027.png,low
2027_medium.png,30G-413.59,2027.png,medium
2027_high.png,30G-413.59,2027.png,high
2027_occluded.png,30G-413.59,2027.png,occluded
2029_low.png,24A 159.35,2029.png,low
2029_medium.png,24A 159.35,2029.png,medium
2029_high.png,24A 159.35,2029.png,high
2029_occluded.png,24A 159.35,2029.png,occluded
2032_low.png,29A 293.59,2032.png,low
2032_medium.png,29A 293.59,2032.png,medium
2032_high.png,29A 293.59,2032.png,high
2032_occluded.png,29A 293.59,2032.png,occluded
2033_low.png,89A 110.39,2033.png,low
2033_medium.png,89A 110.39,2033.png,medium
2033_high.png,89A 110.39,2033.png,high
2033_occluded.png,89A 110.39,2033.png,occluded
2034_low.png,30A-699.19,2034.png,low
2034_medium.png,30A-699.19,2034.png,medium
2034_high.png,30A-699.19,2034.png,high
2034_occluded.png,30A-699.19,2034.png,occluded
2036_low.png,30F 701.92,2036.png,low
2036_medium.png,30F 701.92,2036.png,medium
2036_high.png,30F 701.92,2036.png,high
2036_occluded.png,30F 701.92,2036.png,occluded
2037_low.png,26A-082.11,2037.png,low
2037_medium.png,26A-082.11,2037.png,medium
2037_high.png,26A-082.11,2037.png,high
2037_occluded.png,26A-082.11,2037.png,occluded
2038_low.png,29D-056.85,2038.png,low
2038_medium.png,29D-056.85,2038.png,medium
2038_high.png,29D-056.85,2038.png,high
2038_occluded.png,29D-056.85,2038.png,occluded
2039_low.png,30G 199.09,2039.png,low
2039_medium.png,30G 199.09,2039.png,medium
2039_high.png,30G 199.09,2039.png,high
2039_occluded.png,30G 199.09,2039.png,occluded
2042_low.png,30A-701.90,2042.png,low
2042_medium.png,30A-701.90,2042.png,medium
2042_high.png,30A-701.90,2042.png,high
2042_occluded.png,30A-701.90,2042.png,occluded
2044_low.png,30A 496.89,2044.png,low
2044_medium.png,30A 496.89,2044.png,medium
2044_high.png,30A 496.89,2044.png,high
2044_occluded.png,30A 496.89,2044.png,occluded
2045_low.png,29C-735.87,2045.png,low
2045_medium.png,29C-735.87,2045.png,medium
2045_high.png,29C-735.87,2045.png,high
2045_occluded.png,29C-735.87,2045.png,occluded
2048_low.png,88A-144.36,2048.png,low
2048_medium.png,88A-144.36,2048.png,medium
2048_high.png,88A-144.36,2048.png,high
2048_occluded.png,88A-144.36,2048.png,occluded
2049_low.png,29D 087.22,2049.png,low
2049_medium.png,29D 087.22,2049.png,medium
2049_high.png,29D 087.22,2049.png,high
2049_occluded.png,29D 087.22,2049.png,occluded
2050_low.png,98A 328.02,2050.png,low
2050_medium.png,98A 328.02,2050.png,medium
2050_high.png,98A 328.02,2050.png,high
2050_occluded.png,98A 328.02,2050.png,occluded
2051_low.png,30F-089.31,2051.png,low
2051_medium.png,30F-089.31,2051.png,medium
2051_high.png,30F-089.31,2051.png,high
2051_occluded.png,30F-089.31,2051.png,occluded
2052_low.png,29A-604.32,2052.png,low
2052_medium.png,29A-604.32,2052.png,medium
2052_high.png,29A-604.32,2052.png,high
2052_occluded.png,29A-604.32,2052.png,occluded
2053_low.png,29A 258.85,2053.png,low
2053_medium.png,29A 258.85,2053.png,medium
2053_high.png,29A 258.85,2053.png,high
2053_occluded.png,29A 258.85,2053.png,occluded
2058_low.png,30A 807.44,2058.png,low
2058_medium.png,30A 807.44,2058.png,medium
2058_high.png,30A 807.44,2058.png,high
2058_occluded.png,30A 807.44,2058.png,occluded
2061_low.png,29A-977.01,2061.png,low
2061_medium.png,29A-977.01,2061.png,medium
2061_high.png,29A-977.01,2061.png,high
2061_occluded.png,29A-977.01,2061.png,occluded
2065_low.png,14A-250.74,2065.png,low
2065_medium.png,14A-250.74,2065.png,medium
2065_high.png,14A-250.74,2065.png,high
2065_occluded.png,14A-250.74,2065.png,occluded
2066_low.png,30F 659.46,2066.png,low
2066_medium.png,30F 659.46,2066.png,medium
2066_high.png,30F 659.46,2066.png,high
2066_occluded.png,30F 659.46,2066.png,occluded
2067_low.png,29A 912.09,2067.png,low
2067_medium.png,29A 912.09,2067.png,medium
2067_high.png,29A 912.09,2067.png,high
2067_occluded.png,29A 912.09,2067.png,occluded
2068_low.png,30F 715.78,2068.png,low
2068_medium.png,30F 715.78,2068.png,medium
2068_high.png,30F 715.78,2068.png,high
2068_occluded.png,30F 715.78,2068.png,occluded
2070_low.png,29Z-1452,2070.png,low
2070_medium.png,29Z-1452,2070.png,medium
2070_high.png,29Z-1452,2070.png,high
2070_occluded.png,29Z-1452,2070.png,occluded
2071_low.png,30F-326.43,2071.png,low
2071_medium.png,30F-326.43,2071.png,medium
2071_high.png,30F-326.43,2071.png,high
2071_occluded.png,30F-326.43,2071.png,occluded
2073_low.png,30A 975.71,2073.png,low
2073_medium.png,30A 975.71,2073.png,medium
2073_high.png,30A 975.71,2073.png,high
2073_occluded.png,30A 975.71,2073.png,occluded
2074_low.png,30F-461.89,2074.png,low
2074_medium.png,30F-461.89,2074.png,medium
2074_high.png,30F-461.89,2074.png,high
2074_occluded.png,30F-461.89,2074.png,occluded
2075_low.png,34C 224.96,2075.png,low
2075_medium.png,34C 224.96,2075.png,medium
2075_high.png,34C 224.96,2075.png,high
2075_occluded.png,34C 224.96,2075.png,occluded
2076_low.png,30A-761.21,2076.png,low
2076_medium.png,30A-761.21,2076.png,medium
2076_high.png,30A-761.21,2076.png,high
2076_occluded.png,30A-761.21,2076.png,occluded
2077_low.png,30A 261.44,2077.png,low
2077_medium.png,30A 261.44,2077.png,medium
2077_high.png,30A 261.44,2077.png,high
2077_occluded.png,30A 261.44,2077.png,occluded
2078_low.png,14A 092.90,2078.png,low
2078_medium.png,14A 092.90,2078.png,medium
2078_high.png,14A 092.90,2078.png,high
2078_occluded.png,14A 092.90,2078.png,occluded
2079_low.png,30F-362.53,2079.png,low
2079_medium.png,30F-362.53,2079.png,medium
2079_high.png,30F-362.53,2079.png,high
2079_occluded.png,30F-362.53,2079.png,occluded
2080_low.png,29C 702.56,2080.png,low
2080_medium.png,29C 702.56,2080.png,medium
2080_high.png,29C 702.56,2080.png,high
2080_occluded.png,29C 702.56,2080.png,occluded
2082_low.png,19A 085.64,2082.png,low
2082_medium.png,19A 085.64,2082.png,medium
2082_high.png,19A 085.64,2082.png,high
2082_occluded.png,19A 085.64,2082.png,occluded
2083_low.png,29A 735.70,2083.png,low
2083_medium.png,29A 735.70,2083.png,medium
2083_high.png,29A 735.70,2083.png,high
2083_occluded.png,29A 735.70,2083.png,occluded
2084_low.png,30A 328.67,2084.png,low
2084_medium.png,30A 328.67,2084.png,medium
2084_high.png,30A 328.67,2084.png,high
2084_occluded.png,30A 328.67,2084.png,occluded
2085_low.png,30S-0426,2085.png,low
2085_medium.png,30S-0426,2085.png,medium
2085_high.png,30S-0426,2085.png,high
2085_occluded.png,30S-0426,2085.png,occluded
2086_low.png,30E 661.22,2086.png,low
2086_medium.png,30E 661.22,2086.png,medium
2086_high.png,30E 661.22,2086.png,high
2086_occluded.png,30E 661.22,2086.png,occluded
2089_low.png,30G-094.83,2089.png,low
2089_medium.png,30G-094.83,2089.png,medium
2089_high.png,30G-094.83,2089.png,high
2089_occluded.png,30G-094.83,2089.png,occluded
2090_low.png,30F-573.31,2090.png,low
2090_medium.png,30F-573.31,2090.png,medium
2090_high.png,30F-573.31,2090.png,high
2090_occluded.png,30F-573.31,2090.png,occluded
2091_low.png,30F-204.49,2091.png,low
2091_medium.png,30F-204.49,2091.png,medium
2091_high.png,30F-204.49,2091.png,high
2091_occluded.png,30F-204.49,2091.png,occluded
2093_low.png,30F 501.67,2093.png,low
2093_medium.png,30F 501.67,2093.png,medium
2093_high.png,30F 501.67,2093.png,high
2093_occluded.png,30F 501.67,2093.png,occluded
2094_low.png,89A 097.30,2094.png,low
2094_medium.png,89A 097.30,2094.png,medium
2094_high.png,89A 097.30,2094.png,high
2094_occluded.png,89A 097.30,2094.png,occluded
2095_low.png,30A-682.51,2095.png,low
2095_medium.png,30A-682.51,2095.png,medium
2095_high.png,30A-682.51,2095.png,high
2095_occluded.png,30A-682.51,2095.png,occluded
2096_low.png,98A-173.39,2096.png,low
2096_medium.png,98A-173.39,2096.png,medium
2096_high.png,98A-173.39,2096.png,high
2096_occluded.png,98A-173.39,2096.png,occluded
2097_low.png,29A-362.57,2097.png,low
2097_medium.png,29A-362.57,2097.png,medium
2097_high.png,29A-362.57,2097.png,high
2097_occluded.png,29A-362.57,2097.png,occluded
2098_low.png,30A 521.86,2098.png,low
2098_medium.png,30A 521.86,2098.png,medium
2098_high.png,30A 521.86,2098.png,high
2098_occluded.png,30A 521.86,2098.png,occluded
2099_low.png,30F 445.80,2099.png,low
2099_medium.png,30F 445.80,2099.png,medium
2099_high.png,30F 445.80,2099.png,high
2099_occluded.png,30F 445.80,2099.png,occluded
2100_low.png,29H 404.33,2100.png,low
2100_medium.png,29H 404.33,2100.png,medium
2100_high.png,29H 404.33,2100.png,high
2100_occluded.png,29H 404.33,2100.png,occluded
2101_low.png,88A-080.79,2101.png,low
2101_medium.png,88A-080.79,2101.png,medium
2101_high.png,88A-080.79,2101.png,high
2101_occluded.png,88A-080.79,2101.png,occluded
2103_low.png,30E 049.14,2103.png,low
2103_medium.png,30E 049.14,2103.png,medium
2103_high.png,30E 049.14,2103.png,high
2103_occluded.png,30E 049.14,2103.png,occluded
2104_low.png,30F-196.43,2104.png,low
2104_medium.png,30F-196.43,2104.png,medium
2104_high.png,30F-196.43,2104.png,high
2104_occluded.png,30F-196.43,2104.png,occluded
2106_low.png,89LD 002.75,2106.png,low
2106_medium.png,89LD 002.75,2106.png,medium
2106_high.png,89LD 002.75,2106.png,high
2106_occluded.png,89LD 002.75,2106.png,occluded
2107_low.png,30F-860.34,2107.png,low
2107_medium.png,30F-860.34,2107.png,medium
2107_high.png,30F-860.34,2107.png,high
2107_occluded.png,30F-860.34,2107.png,occluded
2108_low.png,30E 774.08,2108.png,low
2108_medium.png,30E 774.08,2108.png,medium
2108_high.png,30E 774.08,2108.png,high
2108_occluded.png,30E 774.08,2108.png,occluded
2111_low.png,30F 329.51,2111.png,low
2111_medium.png,30F 329.51,2111.png,medium
2111_high.png,30F 329.51,2111.png,high
2111_occluded.png,30F 329.51,2111.png,occluded
2113_low.png,30E-387.21,2113.png,low
2113_medium.png,30E-387.21,2113.png,medium
2113_high.png,30E-387.21,2113.png,high
2113_occluded.png,30E-387.21,2113.png,occluded
2114_low.png,89LD 005.46,2114.png,low
2114_medium.png,89LD 005.46,2114.png,medium
2114_high.png,89LD 005.46,2114.png,high
2114_occluded.png,89LD 005.46,2114.png,occluded
2115_low.png,19N-1866,2115.png,low
2115_medium.png,19N-1866,2115.png,medium
2115_high.png,19N-1866,2115.png,high
2115_occluded.png,19N-1866,2115.png,occluded
2117_low.png,15A 065.96,2117.png,low
2117_medium.png,15A 065.96,2117.png,medium
2117_high.png,15A 065.96,2117.png,high
2117_occluded.png,15A 065.96,2117.png,occluded
2120_low.png,30G 614.62,2120.png,low
2120_medium.png,30G 614.62,2120.png,medium
2120_high.png,30G 614.62,2120.png,high
2120_occluded.png,30G 614.62,2120.png,occluded
2122_low.png,29H 067.37,2122.png,low
2122_medium.png,29H 067.37,2122.png,medium
2122_high.png,29H 067.37,2122.png,high
2122_occluded.png,29H 067.37,2122.png,occluded
2125_low.png,30E-238.71,2125.png,low
2125_medium.png,30E-238.71,2125.png,medium
2125_high.png,30E-238.71,2125.png,high
2125_occluded.png,30E-238.71,2125.png,occluded
2126_low.png,29C 677.98,2126.png,low
2126_medium.png,29C 677.98,2126.png,medium
2126_high.png,29C 677.98,2126.png,high
2126_occluded.png,29C 677.98,2126.png,occluded
2131_low.png,30Z 8657,2131.png,low
2131_medium.png,30Z 8657,2131.png,medium
2131_high.png,30Z 8657,2131.png,high
2131_occluded.png,30Z 8657,2131.png,occluded
2133_low.png,30G 441.67,2133.png,low
2133_medium.png,30G 441.67,2133.png,medium
2133_high.png,30G 441.67,2133.png,high
2133_occluded.png,30G 441.67,2133.png,occluded
2134_low.png,30G-403.04,2134.png,low
2134_medium.png,30G-403.04,2134.png,medium
2134_high.png,30G-403.04,2134.png,high
2134_occluded.png,30G-403.04,2134.png,occluded
2136_low.png,30A 265.83,2136.png,low
2136_medium.png,30A 265.83,2136.png,medium
2136_high.png,30A 265.83,2136.png,high
2136_occluded.png,30A 265.83,2136.png,occluded
2139_low.png,30G 215.92,2139.png,low
2139_medium.png,30G 215.92,2139.png,medium
2139_high.png,30G 215.92,2139.png,high
2139_occluded.png,30G 215.92,2139.png,occluded
2141_low.png,30A-338.33,2141.png,low
2141_medium.png,30A-338.33,2141.png,medium
2141_high.png,30A-338.33,2141.png,high
2141_occluded.png,30A-338.33,2141.png,occluded
2142_low.png,30F-715.78,2142.png,low
2142_medium.png,30F-715.78,2142.png,medium
2142_high.png,30F-715.78,2142.png,high
2142_occluded.png,30F-715.78,2142.png,occluded
2143_low.png,99A-187.66,2143.png,low
2143_medium.png,99A-187.66,2143.png,medium
2143_high.png,99A-187.66,2143.png,high
2143_occluded.png,99A-187.66,2143.png,occluded
2144_low.png,30A-988.46,2144.png,low
2144_medium.png,30A-988.46,2144.png,medium
2144_high.png,30A-988.46,2144.png,high
2144_occluded.png,30A-988.46,2144.png,occluded
2147_low.png,89A-112.97,2147.png,low
2147_medium.png,89A-112.97,2147.png,medium
2147_high.png,89A-112.97,2147.png,high
2147_occluded.png,89A-112.97,2147.png,occluded
2148_low.png,30F-103.17,2148.png,low
2148_medium.png,30F-103.17,2148.png,medium
2148_high.png,30F-103.17,2148.png,high
2148_occluded.png,30F-103.17,2148.png,occluded
2149_low.png,30F 490.56,2149.png,low
2149_medium.png,30F 490.56,2149.png,medium
2149_high.png,30F 490.56,2149.png,high
2149_occluded.png,30F 490.56,2149.png,occluded
2151_low.png,29H 020.42,2151.png,low
2151_medium.png,29H 020.42,2151.png,medium
2151_high.png,29H 020.42,2151.png,high
2151_occluded.png,29H 020.42,2151.png,occluded
2155_low.png,30F 361.27,2155.png,low
2155_medium.png,30F 361.27,2155.png,medium
2155_high.png,30F 361.27,2155.png,high
2155_occluded.png,30F 361.27,2155.png,occluded
2156_low.png,30A-051.97,2156.png,low
2156_medium.png,30A-051.97,2156.png,medium
2156_high.png,30A-051.97,2156.png,high
2156_occluded.png,30A-051.97,2156.png,occluded
2159_low.png,29C 660.73,2159.png,low
2159_medium.png,29C 660.73,2159.png,medium
2159_high.png,29C 660.73,2159.png,high
2159_occluded.png,29C 660.73,2159.png,occluded
2163_low.png,30A-992.79,2163.png,low
2163_medium.png,30A-992.79,2163.png,medium
2163_high.png,30A-992.79,2163.png,high
2163_occluded.png,30A-992.79,2163.png,occluded
2164_low.png,29H-128.91,2164.png,low
2164_medium.png,29H-128.91,2164.png,medium
2164_high.png,29H-128.91,2164.png,high
2164_occluded.png,29H-128.91,2164.png,occluded
2165_low.png,29A 339.28,2165.png,low
2165_medium.png,29A 339.28,2165.png,medium
2165_high.png,29A 339.28,2165.png,high
2165_occluded.png,29A 339.28,2165.png,occluded
2167_low.png,30G 598.10,2167.png,low
2167_medium.png,30G 598.10,2167.png,medium
2167_high.png,30G 598.10,2167.png,high
2167_occluded.png,30G 598.10,2167.png,occluded
2169_low.png,30E 344.22,2169.png,low
2169_medium.png,30E 344.22,2169.png,medium
2169_high.png,30E 344.22,2169.png,high
2169_occluded.png,30E 344.22,2169.png,occluded
2172_low.png,30E-945.15,2172.png,low
2172_medium.png,30E-945.15,2172.png,medium
2172_high.png,30E-945.15,2172.png,high
2172_occluded.png,30E-945.15,2172.png,occluded
2174_low.png,30G 542.01,2174.png,low
2174_medium.png,30G 542.01,2174.png,medium
2174_high.png,30G 542.01,2174.png,high
2174_occluded.png,30G 542.01,2174.png,occluded
2175_low.png,30G-363.36,2175.png,low
2175_medium.png,30G-363.36,2175.png,medium
2175_high.png,30G-363.36,2175.png,high
2175_occluded.png,30G-363.36,2175.png,occluded
2177_low.png,29A-258.08,2177.png,low
2177_medium.png,29A-258.08,2177.png,medium
2177_high.png,29A-258.08,2177.png,high
2177_occluded.png,29A-258.08,2177.png,occluded
2179_low.png,89A-109.93,2179.png,low
2179_medium.png,89A-109.93,2179.png,medium
2179_high.png,89A-109.93,2179.png,high
2179_occluded.png,89A-109.93,2179.png,occluded
2180_low.png,30A 38286,2180.png,low
2180_medium.png,30A 38286,2180.png,medium
2180_high.png,30A 38286,2180.png,high
2180_occluded.png,30A 38286,2180.png,occluded
2183_low.png,89A 155.30,2183.png,low
2183_medium.png,89A 155.30,2183.png,medium
2183_high.png,89A 155.30,2183.png,high
2183_occluded.png,89A 155.30,2183.png,occluded
2184_low.png,30G-163.80,2184.png,low
2184_medium.png,30G-163.80,2184.png,medium
2184_high.png,30G-163.80,2184.png,high
2184_occluded.png,30G-163.80,2184.png,occluded
2185_low.png,30A-711.79,2185.png,low
2185_medium.png,30A-711.79,2185.png,medium
2185_high.png,30A-711.79,2185.png,high
2185_occluded.png,30A-711.79,2185.png,occluded
2187_low.png,29A-983.66,2187.png,low
2187_medium.png,29A-983.66,2187.png,medium
2187_high.png,29A-983.66,2187.png,high
2187_occluded.png,29A-983.66,2187.png,occluded
2189_low.png,30F 196.43,2189.png,low
2189_medium.png,30F 196.43,2189.png,medium
2189_high.png,30F 196.43,2189.png,high
2189_occluded.png,30F 196.43,2189.png,occluded
2190_low.png,30E-909.55,2190.png,low
2190_medium.png,30E-909.55,2190.png,medium
2190_high.png,30E-909.55,2190.png,high
2190_occluded.png,30E-909.55,2190.png,occluded
2192_low.png,29A 680.05,2192.png,low
2192_medium.png,29A 680.05,2192.png,medium
2192_high.png,29A 680.05,2192.png,high
2192_occluded.png,29A 680.05,2192.png,occluded
2195_low.png,30E-720.66,2195.png,low
2195_medium.png,30E-720.66,2195.png,medium
2195_high.png,30E-720.66,2195.png,high
2195_occluded.png,30E-720.66,2195.png,occluded
2196_low.png,30F-256.97,2196.png,low
2196_medium.png,30F-256.97,2196.png,medium
2196_high.png,30F-256.97,2196.png,high
2196_occluded.png,30F-256.97,2196.png,occluded
2197_low.png,30E-052.07,2197.png,low
2197_medium.png,30E-052.07,2197.png,medium
2197_high.png,30E-052.07,2197.png,high
2197_occluded.png,30E-052.07,2197.png,occluded
2198_low.png,30F-219.50,2198.png,low
2198_medium.png,30F-219.50,2198.png,medium
2198_high.png,30F-219.50,2198.png,high
2198_occluded.png,30F-219.50,2198.png,occluded
2199_low.png,30F-711.65,2199.png,low
2199_medium.png,30F-711.65,2199.png,medium
2199_high.png,30F-711.65,2199.png,high
2199_occluded.png,30F-711.65,2199.png,occluded
2200_low.png,30G 018.66,2200.png,low
2200_medium.png,30G 018.66,2200.png,medium
2200_high.png,30G 018.66,2200.png,high
2200_occluded.png,30G 018.66,2200.png,occluded
2201_low.png,29H 077.16,2201.png,low
2201_medium.png,29H 077.16,2201.png,medium
2201_high.png,29H 077.16,2201.png,high
2201_occluded.png,29H 077.16,2201.png,occluded
2202_low.png,30E 902.57,2202.png,low
2202_medium.png,30E 902.57,2202.png,medium
2202_high.png,30E 902.57,2202.png,high
2202_occluded.png,30E 902.57,2202.png,occluded
2206_low.png,30F 516.95,2206.png,low
2206_medium.png,30F 516.95,2206.png,medium
2206_high.png,30F 516.95,2206.png,high
2206_occluded.png,30F 516.95,2206.png,occluded
2210_low.png,29A-609.86,2210.png,low
2210_medium.png,29A-609.86,2210.png,medium
2210_high.png,29A-609.86,2210.png,high
2210_occluded.png,29A-609.86,2210.png,occluded
2212_low.png,34A 358.51,2212.png,low
2212_medium.png,34A 358.51,2212.png,medium
2212_high.png,34A 358.51,2212.png,high
2212_occluded.png,34A 358.51,2212.png,occluded
2213_low.png,99A 124.97,2213.png,low
2213_medium.png,99A 124.97,2213.png,medium
2213_high.png,99A 124.97,2213.png,high
2213_occluded.png,99A 124.97,2213.png,occluded
2217_low.png,29H 070.62,2217.png,low
2217_medium.png,29H 070.62,2217.png,medium
2217_high.png,29H 070.62,2217.png,high
2217_occluded.png,29H 070.62,2217.png,occluded
2220_low.png,15A-065.96,2220.png,low
2220_medium.png,15A-065.96,2220.png,medium
2220_high.png,15A-065.96,2220.png,high
2220_occluded.png,15A-065.96,2220.png,occluded
2221_low.png,30E981.31,2221.png,low
2221_medium.png,30E981.31,2221.png,medium
2221_high.png,30E981.31,2221.png,high
2221_occluded.png,30E981.31,2221.png,occluded
2223_low.png,89A-155.30,2223.png,low
2223_medium.png,89A-155.30,2223.png,medium
2223_high.png,89A-155.30,2223.png,high
2223_occluded.png,89A-155.30,2223.png,occluded
2225_low.png,30A 952.05,2225.png,low
2225_medium.png,30A 952.05,2225.png,medium
2225_high.png,30A 952.05,2225.png,high
2225_occluded.png,30A 952.05,2225.png,occluded
2226_low.png,30A- 611.53,2226.png,low
2226_medium.png,30A- 611.53,2226.png,medium
2226_high.png,30A- 611.53,2226.png,high
2226_occluded.png,30A- 611.53,2226.png,occluded
2227_low.png,30G 566.95,2227.png,low
2227_medium.png,30G 566.95,2227.png,medium
2227_high.png,30G 566.95,2227.png,high
2227_occluded.png,30G 566.95,2227.png,occluded
2228_low.png,30F 609.47,2228.png,low
2228_medium.png,30F 609.47,2228.png,medium
2228_high.png,30F 609.47,2228.png,high
2228_occluded.png,30F 609.47,2228.png,occluded
2229_low.png,30E 715.83,2229.png,low
2229_medium.png,30E 715.83,2229.png,medium
2229_high.png,30E 715.83,2229.png,high
2229_occluded.png,30E 715.83,2229.png,occluded
2230_low.png,30G-315.53,2230.png,low
2230_medium.png,30G-315.53,2230.png,medium
2230_high.png,30G-315.53,2230.png,high
2230_occluded.png,30G-315.53,2230.png,occluded
2232_low.png,30F 778.54,2232.png,low
2232_medium.png,30F 778.54,2232.png,medium
2232_high.png,30F 778.54,2232.png,high
2232_occluded.png,30F 778.54,2232.png,occluded
2234_low.png,29D-514.11,2234.png,low
2234_medium.png,29D-514.11,2234.png,medium
2234_high.png,29D-514.11,2234.png,high
2234_occluded.png,29D-514.11,2234.png,occluded
2235_low.png,62A 026.36,2235.png,low
2235_medium.png,62A 026.36,2235.png,medium
2235_high.png,62A 026.36,2235.png,high
2235_occluded.png,62A 026.36,2235.png,occluded
2236_low.png,30F-189.76,2236.png,low
2236_medium.png,30F-189.76,2236.png,medium
2236_high.png,30F-189.76,2236.png,high
2236_occluded.png,30F-189.76,2236.png,occluded
2238_low.png,30G-464.37,2238.png,low
2238_medium.png,30G-464.37,2238.png,medium
2238_high.png,30G-464.37,2238.png,high
2238_occluded.png,30G-464.37,2238.png,occluded
2239_low.png,89A 159.39,2239.png,low
2239_medium.png,89A 159.39,2239.png,medium
2239_high.png,89A 159.39,2239.png,high
2239_occluded.png,89A 159.39,2239.png,occluded
2244_low.png,30F-970.25,2244.png,low
2244_medium.png,30F-970.25,2244.png,medium
2244_high.png,30F-970.25,2244.png,high
2244_occluded.png,30F-970.25,2244.png,occluded
2249_low.png,30F-704.42,2249.png,low
2249_medium.png,30F-704.42,2249.png,medium
2249_high.png,30F-704.42,2249.png,high
2249_occluded.png,30F-704.42,2249.png,occluded
2253_low.png,30A-029.65,2253.png,low
2253_medium.png,30A-029.65,2253.png,medium
2253_high.png,30A-029.65,2253.png,high
2253_occluded.png,30A-029.65,2253.png,occluded
2254_low.png,30N-7921,2254.png,low
2254_medium.png,30N-7921,2254.png,medium
2254_high.png,30N-7921,2254.png,high
2254_occluded.png,30N-7921,2254.png,occluded
2255_low.png,30F-911.49,2255.png,low
2255_medium.png,30F-911.49,2255.png,medium
2255_high.png,30F-911.49,2255.png,high
2255_occluded.png,30F-911.49,2255.png,occluded
2259_low.png,30G-468.85,2259.png,low
2259_medium.png,30G-468.85,2259.png,medium
2259_high.png,30G-468.85,2259.png,high
2259_occluded.png,30G-468.85,2259.png,occluded
2260_low.png,30G-257.94,2260.png,low
2260_medium.png,30G-257.94,2260.png,medium
2260_high.png,30G-257.94,2260.png,high
2260_occluded.png,30G-257.94,2260.png,occluded
2262_low.png,30G 621.07,2262.png,low
2262_medium.png,30G 621.07,2262.png,medium
2262_high.png,30G 621.07,2262.png,high
2262_occluded.png,30G 621.07,2262.png,occluded
2265_low.png,30G 590.68,2265.png,low
2265_medium.png,30G 590.68,2265.png,medium
2265_high.png,30G 590.68,2265.png,high
2265_occluded.png,30G 590.68,2265.png,occluded
2266_low.png,29H-150.79,2266.png,low
2266_medium.png,29H-150.79,2266.png,medium
2266_high.png,29H-150.79,2266.png,high
2266_occluded.png,29H-150.79,2266.png,occluded
2267_low.png,30G 610.86,2267.png,low
2267_medium.png,30G 610.86,2267.png,medium
2267_high.png,30G 610.86,2267.png,high
2267_occluded.png,30G 610.86,2267.png,occluded
2268_low.png,30E-643.79,2268.png,low
2268_medium.png,30E-643.79,2268.png,medium
2268_high.png,30E-643.79,2268.png,high
2268_occluded.png,30E-643.79,2268.png,occluded
2269_low.png,30F-990.15,2269.png,low
2269_medium.png,30F-990.15,2269.png,medium
2269_high.png,30F-990.15,2269.png,high
2269_occluded.png,30F-990.15,2269.png,occluded
2270_low.png,89A-139.62,2270.png,low
2270_medium.png,89A-139.62,2270.png,medium
2270_high.png,89A-139.62,2270.png,high
2270_occluded.png,89A-139.62,2270.png,occluded
2274_low.png,29A-049.99,2274.png,low
2274_medium.png,29A-049.99,2274.png,medium
2274_high.png,29A-049.99,2274.png,high
2274_occluded.png,29A-049.99,2274.png,occluded
2275_low.png,30G-352.17,2275.png,low
2275_medium.png,30G-352.17,2275.png,medium
2275_high.png,30G-352.17,2275.png,high
2275_occluded.png,30G-352.17,2275.png,occluded
2276_low.png,30E-207.01,2276.png,low
2276_medium.png,30E-207.01,2276.png,medium
2276_high.png,30E-207.01,2276.png,high
2276_occluded.png,30E-207.01,2276.png,occluded
2279_low.png,29A 440.39,2279.png,low
2279_medium.png,29A 440.39,2279.png,medium
2279_high.png,29A 440.39,2279.png,high
2279_occluded.png,29A 440.39,2279.png,occluded
2283_low.png,29H 129.97,2283.png,low
2283_medium.png,29H 129.97,2283.png,medium
2283_high.png,29H 129.97,2283.png,high
2283_occluded.png,29H 129.97,2283.png,occluded
2285_low.png,29A-779.98,2285.png,low
2285_medium.png,29A-779.98,2285.png,medium
2285_high.png,29A-779.98,2285.png,high
2285_occluded.png,29A-779.98,2285.png,occluded
2286_low.png,30G-439.12,2286.png,low
2286_medium.png,30G-439.12,2286.png,medium
2286_high.png,30G-439.12,2286.png,high
2286_occluded.png,30G-439.12,2286.png,occluded
2289_low.png,30G 612.39,2289.png,low
2289_medium.png,30G 612.39,2289.png,medium
2289_high.png,30G 612.39,2289.png,high
2289_occluded.png,30G 612.39,2289.png,occluded
2291_low.png,29D-024.74,2291.png,low
2291_medium.png,29D-024.74,2291.png,medium
2291_high.png,29D-024.74,2291.png,high
2291_occluded.png,29D-024.74,2291.png,occluded
2292_low.png,29A-465.11,2292.png,low
2292_medium.png,29A-465.11,2292.png,medium
2292_high.png,29A-465.11,2292.png,high
2292_occluded.png,29A-465.11,2292.png,occluded
2294_low.png,30E 911.77,2294.png,low
2294_medium.png,30E 911.77,2294.png,medium
2294_high.png,30E 911.77,2294.png,high
