img,plate,source_img,augment_type,plate_type,clean_plate,group_id,split
1004_medium.png,59-U1 564.52,1004.png,medium,2line,59U156452,59U156452_2line,val
1004_high.png,59-U1 564.52,1004.png,high,2line,59U156452,59U156452_2line,val
1004_occluded.png,59-U1 564.52,1004.png,occluded,2line,59U156452,59U156452_2line,val
1005_low.png,59-B1 338.72,1005.png,low,2line,59B133872,59B133872_2line,val
1005_medium.png,59-B1 338.72,1005.png,medium,2line,59B133872,59B133872_2line,val
1005_high.png,59-B1 338.72,1005.png,high,2line,59B133872,59B133872_2line,val
1005_occluded.png,59-B1 338.72,1005.png,occluded,2line,59B133872,59B133872_2line,val
1022_low.png,79-N1 188.93,1022.png,low,2line,79N118893,79N118893_2line,val
1022_medium.png,79-N1 188.93,1022.png,medium,2line,79N118893,79N118893_2line,val
1022_high.png,79-N1 188.93,1022.png,high,2line,79N118893,79N118893_2line,val
1022_occluded.png,79-N1 188.93,1022.png,occluded,2line,79N118893,79N118893_2line,val
1030_low.png,54-F4 5279,1030.png,low,2line,54F45279,54F45279_2line,val
1030_medium.png,54-F4 5279,1030.png,medium,2line,54F45279,54F45279_2line,val
1030_high.png,54-F4 5279,1030.png,high,2line,54F45279,54F45279_2line,val
1030_occluded.png,54-F4 5279,1030.png,occluded,2line,54F45279,54F45279_2line,val
1035_low.png,68-H7 4213,1035.png,low,2line,68H74213,68H74213_2line,val
1035_medium.png,68-H7 4213,1035.png,medium,2line,68H74213,68H74213_2line,val
1035_high.png,68-H7 4213,1035.png,high,2line,68H74213,68H74213_2line,val
1035_occluded.png,68-H7 4213,1035.png,occluded,2line,68H74213,68H74213_2line,val
1037_low.png,59-U1 136.29,1037.png,low,2line,59U113629,59U113629_2line,val
1037_medium.png,59-U1 136.29,1037.png,medium,2line,59U113629,59U113629_2line,val
1037_high.png,59-U1 136.29,1037.png,high,2line,59U113629,59U113629_2line,val
1037_occluded.png,59-U1 136.29,1037.png,occluded,2line,59U113629,59U113629_2line,val
1041_low.png,59-T1 867.82,1041.png,low,2line,59T186782,59T186782_2line,val
1041_medium.png,59-T1 867.82,1041.png,medium,2line,59T186782,59T186782_2line,val
1041_high.png,59-T1 867.82,1041.png,high,2line,59T186782,59T186782_2line,val
1041_occluded.png,59-T1 867.82,1041.png,occluded,2line,59T186782,59T186782_2line,val
1048_low.png,59-U1 114.44,1048.png,low,2line,59U111444,59U111444_2line,val
1048_medium.png,59-U1 114.44,1048.png,medium,2line,59U111444,59U111444_2line,val
1048_high.png,59-U1 114.44,1048.png,high,2line,59U111444,59U111444_2line,val
1048_occluded.png,59-U1 114.44,1048.png,occluded,2line,59U111444,59U111444_2line,val
1055_low.png,77-F1 284.72,1055.png,low,2line,77F128472,77F128472_2line,val
1055_medium.png,77-F1 284.72,1055.png,medium,2line,77F128472,77F128472_2line,val
1055_high.png,77-F1 284.72,1055.png,high,2line,77F128472,77F128472_2line,val
1055_occluded.png,77-F1 284.72,1055.png,occluded,2line,77F128472,77F128472_2line,val
1060_low.png,59-L1 785.82,1060.png,low,2line,59L178582,59L178582_2line,val
1060_medium.png,59-L1 785.82,1060.png,medium,2line,59L178582,59L178582_2line,val
1060_high.png,59-L1 785.82,1060.png,high,2line,59L178582,59L178582_2line,val
1060_occluded.png,59-L1 785.82,1060.png,occluded,2line,59L178582,59L178582_2line,val
1061_low.png,59-P2 111.79,1061.png,low,2line,59P211179,59P211179_2line,val
1061_medium.png,59-P2 111.79,1061.png,medium,2line,59P211179,59P211179_2line,val
1061_high.png,59-P2 111.79,1061.png,high,2line,59P211179,59P211179_2line,val
1061_occluded.png,59-P2 111.79,1061.png,occluded,2line,59P211179,59P211179_2line,val
1064_low.png,54-H3 3457,1064.png,low,2line,54H33457,54H33457_2line,val
1064_medium.png,54-H3 3457,1064.png,medium,2line,54H33457,54H33457_2line,val
1064_high.png,54-H3 3457,1064.png,high,2line,54H33457,54H33457_2line,val
1064_occluded.png,54-H3 3457,1064.png,occluded,2line,54H33457,54H33457_2line,val
1077_low.png,71-B2 513.18,1077.png,low,2line,71B251318,71B251318_2line,val
1077_medium.png,71-B2 513.18,1077.png,medium,2line,71B251318,71B251318_2line,val
1077_high.png,71-B2 513.18,1077.png,high,2line,71B251318,71B251318_2line,val
1077_occluded.png,71-B2 513.18,1077.png,occluded,2line,71B251318,71B251318_2line,val
1084_low.png,64-Z1 2383,1084.png,low,2line,64Z12383,64Z12383_2line,val
1084_medium.png,64-Z1 2383,1084.png,medium,2line,64Z12383,64Z12383_2line,val
1084_high.png,64-Z1 2383,1084.png,high,2line,64Z12383,64Z12383_2line,val
1084_occluded.png,64-Z1 2383,1084.png,occluded,2line,64Z12383,64Z12383_2line,val
1113_low.png,59-T1 239.77,1113.png,low,2line,59T123977,59T123977_2line,val
1113_medium.png,59-T1 239.77,1113.png,medium,2line,59T123977,59T123977_2line,val
1113_high.png,59-T1 239.77,1113.png,high,2line,59T123977,59T123977_2line,val
1113_occluded.png,59-T1 239.77,1113.png,occluded,2line,59T123977,59T123977_2line,val
1116_low.png,59-P2 239.30,1116.png,low,2line,59P223930,59P223930_2line,val
1116_medium.png,59-P2 239.30,1116.png,medium,2line,59P223930,59P223930_2line,val
1116_high.png,59-P2 239.30,1116.png,high,2line,59P223930,59P223930_2line,val
1116_occluded.png,59-P2 239.30,1116.png,occluded,2line,59P223930,59P223930_2line,val
1124_low.png,59-M1 973.72,1124.png,low,2line,59M197372,59M197372_2line,val
1124_medium.png,59-M1 973.72,1124.png,medium,2line,59M197372,59M197372_2line,val
1124_high.png,59-M1 973.72,1124.png,high,2line,59M197372,59M197372_2line,val
1124_occluded.png,59-M1 973.72,1124.png,occluded,2line,59M197372,59M197372_2line,val
1126_low.png,59-F1 752.91,1126.png,low,2line,59F175291,59F175291_2line,val
1126_medium.png,59-F1 752.91,1126.png,medium,2line,59F175291,59F175291_2line,val
1126_high.png,59-F1 752.91,1126.png,high,2line,59F175291,59F175291_2line,val
1126_occluded.png,59-F1 752.91,1126.png,occluded,2line,59F175291,59F175291_2line,val
1164_low.png,54-R3 0018,1164.png,low,2line,54R30018,54R30018_2line,val
1164_medium.png,54-R3 0018,1164.png,medium,2line,54R30018,54R30018_2line,val
1164_high.png,54-R3 0018,1164.png,high,2line,54R30018,54R30018_2line,val
1164_occluded.png,54-R3 0018,1164.png,occluded,2line,54R30018,54R30018_2line,val
1165_low.png,59-V2 144.65,1165.png,low,2line,59V214465,59V214465_2line,val
1165_medium.png,59-V2 144.65,1165.png,medium,2line,59V214465,59V214465_2line,val
1165_high.png,59-V2 144.65,1165.png,high,2line,59V214465,59V214465_2line,val
1165_occluded.png,59-V2 144.65,1165.png,occluded,2line,59V214465,59V214465_2line,val
1170_low.png,48F 1856,1170.png,low,2line,48F1856,48F1856_2line,val
1170_medium.png,48F 1856,1170.png,medium,2line,48F1856,48F1856_2line,val
1170_high.png,48F 1856,1170.png,high,2line,48F1856,48F1856_2line,val
1170_occluded.png,48F 1856,1170.png,occluded,2line,48F1856,48F1856_2line,val
1173_low.png,77-H1 190.25,1173.png,low,2line,77H119025,77H119025_2line,val
1173_medium.png,77-H1 190.25,1173.png,medium,2line,77H119025,77H119025_2line,val
1173_high.png,77-H1 190.25,1173.png,high,2line,77H119025,77H119025_2line,val
1173_occluded.png,77-H1 190.25,1173.png,occluded,2line,77H119025,77H119025_2line,val
1174_low.png,59-L1 607.78,1174.png,low,2line,59L160778,59L160778_2line,val
1174_medium.png,59-L1 607.78,1174.png,medium,2line,59L160778,59L160778_2line,val
1174_high.png,59-L1 607.78,1174.png,high,2line,59L160778,59L160778_2line,val
1174_occluded.png,59-L1 607.78,1174.png,occluded,2line,59L160778,59L160778_2line,val
1177_low.png,52-T7 2746,1177.png,low,2line,52T72746,52T72746_2line,val
1177_medium.png,52-T7 2746,1177.png,medium,2line,52T72746,52T72746_2line,val
1177_high.png,52-T7 2746,1177.png,high,2line,52T72746,52T72746_2line,val
1177_occluded.png,52-T7 2746,1177.png,occluded,2line,52T72746,52T72746_2line,val
1179_low.png,52-F6 4378,1179.png,low,2line,52F64378,52F64378_2line,val
1179_medium.png,52-F6 4378,1179.png,medium,2line,52F64378,52F64378_2line,val
1179_high.png,52-F6 4378,1179.png,high,2line,52F64378,52F64378_2line,val
1179_occluded.png,52-F6 4378,1179.png,occluded,2line,52F64378,52F64378_2line,val
1202_low.png,54-T3 6239,1202.png,low,2line,54T36239,54T36239_2line,val
1202_medium.png,54-T3 6239,1202.png,medium,2line,54T36239,54T36239_2line,val
1202_high.png,54-T3 6239,1202.png,high,2line,54T36239,54T36239_2line,val
1202_occluded.png,54-T3 6239,1202.png,occluded,2line,54T36239,54T36239_2line,val
1219_low.png,71-C2 365.63,1219.png,low,2line,71C236563,71C236563_2line,val
1219_medium.png,71-C2 365.63,1219.png,medium,2line,71C236563,71C236563_2line,val
1219_high.png,71-C2 365.63,1219.png,high,2line,71C236563,71C236563_2line,val
1219_occluded.png,71-C2 365.63,1219.png,occluded,2line,71C236563,71C236563_2line,val
1223_low.png,59-S1 595.59,1223.png,low,2line,59S159559,59S159559_2line,val
1223_medium.png,59-S1 595.59,1223.png,medium,2line,59S159559,59S159559_2line,val
1223_high.png,59-S1 595.59,1223.png,high,2line,59S159559,59S159559_2line,val
1223_occluded.png,59-S1 595.59,1223.png,occluded,2line,59S159559,59S159559_2line,val
1228_low.png,83-C1 222.34,1228.png,low,2line,83C122234,83C122234_2line,val
1228_medium.png,83-C1 222.34,1228.png,medium,2line,83C122234,83C122234_2line,val
1228_high.png,83-C1 222.34,1228.png,high,2line,83C122234,83C122234_2line,val
1228_occluded.png,83-C1 222.34,1228.png,occluded,2line,83C122234,83C122234_2line,val
1232_low.png,59-U1 746.75,1232.png,low,2line,59U174675,59U174675_2line,val
1232_medium.png,59-U1 746.75,1232.png,medium,2line,59U174675,59U174675_2line,val
1232_high.png,59-U1 746.75,1232.png,high,2line,59U174675,59U174675_2line,val
1232_occluded.png,59-U1 746.75,1232.png,occluded,2line,59U174675,59U174675_2line,val
1234_low.png,59-S2 452.75,1234.png,low,2line,59S245275,59S245275_2line,val
1234_medium.png,59-S2 452.75,1234.png,medium,2line,59S245275,59S245275_2line,val
1234_high.png,59-S2 452.75,1234.png,high,2line,59S245275,59S245275_2line,val
1234_occluded.png,59-S2 452.75,1234.png,occluded,2line,59S245275,59S245275_2line,val
1236_low.png,59-M1 944.58,1236.png,low,2line,59M194458,59M194458_2line,val
1236_medium.png,59-M1 944.58,1236.png,medium,2line,59M194458,59M194458_2line,val
1236_high.png,59-M1 944.58,1236.png,high,2line,59M194458,59M194458_2line,val
1236_occluded.png,59-M1 944.58,1236.png,occluded,2line,59M194458,59M194458_2line,val
1242_low.png,43-S2 6463,1242.png,low,2line,43S26463,43S26463_2line,val
1242_medium.png,43-S2 6463,1242.png,medium,2line,43S26463,43S26463_2line,val
1242_high.png,43-S2 6463,1242.png,high,2line,43S26463,43S26463_2line,val
1242_occluded.png,43-S2 6463,1242.png,occluded,2line,43S26463,43S26463_2line,val
1247_low.png,60-F1 506.70,1247.png,low,2line,60F150670,60F150670_2line,val
1247_medium.png,60-F1 506.70,1247.png,medium,2line,60F150670,60F150670_2line,val
1247_high.png,60-F1 506.70,1247.png,high,2line,60F150670,60F150670_2line,val
1247_occluded.png,60-F1 506.70,1247.png,occluded,2line,60F150670,60F150670_2line,val
1262_low.png,71-B2 177.57,1262.png,low,2line,71B217757,71B217757_2line,val
1262_medium.png,71-B2 177.57,1262.png,medium,2line,71B217757,71B217757_2line,val
1262_high.png,71-B2 177.57,1262.png,high,2line,71B217757,71B217757_2line,val
1262_occluded.png,71-B2 177.57,1262.png,occluded,2line,71B217757,71B217757_2line,val
1264_low.png,47-M7 4206,1264.png,low,2line,47M74206,47M74206_2line,val
1264_medium.png,47-M7 4206,1264.png,medium,2line,47M74206,47M74206_2line,val
1264_high.png,47-M7 4206,1264.png,high,2line,47M74206,47M74206_2line,val
1264_occluded.png,47-M7 4206,1264.png,occluded,2line,47M74206,47M74206_2line,val
1266_low.png,51-K2 1103,1266.png,low,2line,51K21103,51K21103_2line,val
1266_medium.png,51-K2 1103,1266.png,medium,2line,51K21103,51K21103_2line,val
1266_high.png,51-K2 1103,1266.png,high,2line,51K21103,51K21103_2line,val
1266_occluded.png,51-K2 1103,1266.png,occluded,2line,51K21103,51K21103_2line,val
1273_low.png,71-S5 5600,1273.png,low,2line,71S55600,71S55600_2line,val
1273_medium.png,71-S5 5600,1273.png,medium,2line,71S55600,71S55600_2line,val
1273_high.png,71-S5 5600,1273.png,high,2line,71S55600,71S55600_2line,val
1273_occluded.png,71-S5 5600,1273.png,occluded,2line,71S55600,71S55600_2line,val
1281_low.png,47-N6 9618,1281.png,low,2line,47N69618,47N69618_2line,val
1281_medium.png,47-N6 9618,1281.png,medium,2line,47N69618,47N69618_2line,val
1281_high.png,47-N6 9618,1281.png,high,2line,47N69618,47N69618_2line,val
1281_occluded.png,47-N6 9618,1281.png,occluded,2line,47N69618,47N69618_2line,val
1300_low.png,59-S1 311.97,1300.png,low,2line,59S131197,59S131197_2line,val
1300_medium.png,59-S1 311.97,1300.png,medium,2line,59S131197,59S131197_2line,val
1300_high.png,59-S1 311.97,1300.png,high,2line,59S131197,59S131197_2line,val
1300_occluded.png,59-S1 311.97,1300.png,occluded,2line,59S131197,59S131197_2line,val
1303_low.png,59-T1 661.53,1303.png,low,2line,59T166153,59T166153_2line,val
1303_medium.png,59-T1 661.53,1303.png,medium,2line,59T166153,59T166153_2line,val
1303_high.png,59-T1 661.53,1303.png,high,2line,59T166153,59T166153_2line,val
1303_occluded.png,59-T1 661.53,1303.png,occluded,2line,59T166153,59T166153_2line,val
1329_low.png,59-T1 772.07,1329.png,low,2line,59T177207,59T177207_2line,val
1329_medium.png,59-T1 772.07,1329.png,medium,2line,59T177207,59T177207_2line,val
1329_high.png,59-T1 772.07,1329.png,high,2line,59T177207,59T177207_2line,val
1329_occluded.png,59-T1 772.07,1329.png,occluded,2line,59T177207,59T177207_2line,val
1339_low.png,67-N1 208.86,1339.png,low,2line,67N120886,67N120886_2line,val
1339_medium.png,67-N1 208.86,1339.png,medium,2line,67N120886,67N120886_2line,val
1339_high.png,67-N1 208.86,1339.png,high,2line,67N120886,67N120886_2line,val
1339_occluded.png,67-N1 208.86,1339.png,occluded,2line,67N120886,67N120886_2line,val
1353_low.png,72-H7 3227,1353.png,low,2line,72H73227,72H73227_2line,val
1353_medium.png,72-H7 3227,1353.png,medium,2line,72H73227,72H73227_2line,val
1353_high.png,72-H7 3227,1353.png,high,2line,72H73227,72H73227_2line,val
1353_occluded.png,72-H7 3227,1353.png,occluded,2line,72H73227,72H73227_2line,val
1369_low.png,72-L2 1703,1369.png,low,2line,72L21703,72L21703_2line,val
1369_medium.png,72-L2 1703,1369.png,medium,2line,72L21703,72L21703_2line,val
1369_high.png,72-L2 1703,1369.png,high,2line,72L21703,72L21703_2line,val
1369_occluded.png,72-L2 1703,1369.png,occluded,2line,72L21703,72L21703_2line,val
1380_low.png,29-B1 227.01,1380.png,low,2line,29B122701,29B122701_2line,val
1380_medium.png,29-B1 227.01,1380.png,medium,2line,29B122701,29B122701_2line,val
1380_high.png,29-B1 227.01,1380.png,high,2line,29B122701,29B122701_2line,val
1380_occluded.png,29-B1 227.01,1380.png,occluded,2line,29B122701,29B122701_2line,val
1394_low.png,59-X1 493.69,1394.png,low,2line,59X149369,59X149369_2line,val
1394_medium.png,59-X1 493.69,1394.png,medium,2line,59X149369,59X149369_2line,val
1394_high.png,59-X1 493.69,1394.png,high,2line,59X149369,59X149369_2line,val
1394_occluded.png,59-X1 493.69,1394.png,occluded,2line,59X149369,59X149369_2line,val
1397_low.png,59-S1 957.62,1397.png,low,2line,59S195762,59S195762_2line,val
1397_medium.png,59-S1 957.62,1397.png,medium,2line,59S195762,59S195762_2line,val
1397_high.png,59-S1 957.62,1397.png,high,2line,59S195762,59S195762_2line,val
1397_occluded.png,59-S1 957.62,1397.png,occluded,2line,59S195762,59S195762_2line,val
1398_low.png,63-B7 033.23,1398.png,low,2line,63B703323,63B703323_2line,val
1398_medium.png,63-B7 033.23,1398.png,medium,2line,63B703323,63B703323_2line,val
1398_high.png,63-B7 033.23,1398.png,high,2line,63B703323,63B703323_2line,val
1398_occluded.png,63-B7 033.23,1398.png,occluded,2line,63B703323,63B703323_2line,val
1399_low.png,59-F1 497.59,1399.png,low,2line,59F149759,59F149759_2line,val
1399_medium.png,59-F1 497.59,1399.png,medium,2line,59F149759,59F149759_2line,val
1399_high.png,59-F1 497.59,1399.png,high,2line,59F149759,59F149759_2line,val
1399_occluded.png,59-F1 497.59,1399.png,occluded,2line,59F149759,59F149759_2line,val
1403_low.png,77-G1 257.59,1403.png,low,2line,77G125759,77G125759_2line,val
1403_medium.png,77-G1 257.59,1403.png,medium,2line,77G125759,77G125759_2line,val
1403_high.png,77-G1 257.59,1403.png,high,2line,77G125759,77G125759_2line,val
1403_occluded.png,77-G1 257.59,1403.png,occluded,2line,77G125759,77G125759_2line,val
1422_low.png,60-B5 118.27,1422.png,low,2line,60B511827,60B511827_2line,val
1422_medium.png,60-B5 118.27,1422.png,medium,2line,60B511827,60B511827_2line,val
1422_high.png,60-B5 118.27,1422.png,high,2line,60B511827,60B511827_2line,val
1422_occluded.png,60-B5 118.27,1422.png,occluded,2line,60B511827,60B511827_2line,val
1423_low.png,59-G1 152.55,1423.png,low,2line,59G115255,59G115255_2line,val
1423_medium.png,59-G1 152.55,1423.png,medium,2line,59G115255,59G115255_2line,val
1423_high.png,59-G1 152.55,1423.png,high,2line,59G115255,59G115255_2line,val
1423_occluded.png,59-G1 152.55,1423.png,occluded,2line,59G115255,59G115255_2line,val
1427_low.png,59-D1 782.62,1427.png,low,2line,59D178262,59D178262_2line,val
1427_medium.png,59-D1 782.62,1427.png,medium,2line,59D178262,59D178262_2line,val
1427_high.png,59-D1 782.62,1427.png,high,2line,59D178262,59D178262_2line,val
1427_occluded.png,59-D1 782.62,1427.png,occluded,2line,59D178262,59D178262_2line,val
1443_low.png,54-S5 0882,1443.png,low,2line,54S50882,54S50882_2line,val
1443_medium.png,54-S5 0882,1443.png,medium,2line,54S50882,54S50882_2line,val
1443_high.png,54-S5 0882,1443.png,high,2line,54S50882,54S50882_2line,val
1443_occluded.png,54-S5 0882,1443.png,occluded,2line,54S50882,54S50882_2line,val
1453_low.png,62-K8 5607,1453.png,low,2line,62K85607,62K85607_2line,val
1453_medium.png,62-K8 5607,1453.png,medium,2line,62K85607,62K85607_2line,val
1453_high.png,62-K8 5607,1453.png,high,2line,62K85607,62K85607_2line,val
1453_occluded.png,62-K8 5607,1453.png,occluded,2line,62K85607,62K85607_2line,val
1470_low.png,81-U1 002.76,1470.png,low,2line,81U100276,81U100276_2line,val
1470_medium.png,81-U1 002.76,1470.png,medium,2line,81U100276,81U100276_2line,val
1470_high.png,81-U1 002.76,1470.png,high,2line,81U100276,81U100276_2line,val
1470_occluded.png,81-U1 002.76,1470.png,occluded,2line,81U100276,81U100276_2line,val
1472_low.png,59-S2 400.17,1472.png,low,2line,59S240017,59S240017_2line,val
1472_medium.png,59-S2 400.17,1472.png,medium,2line,59S240017,59S240017_2line,val
1472_high.png,59-S2 400.17,1472.png,high,2line,59S240017,59S240017_2line,val
1472_occluded.png,59-S2 400.17,1472.png,occluded,2line,59S240017,59S240017_2line,val
1473_low.png,59-X1 328.17,1473.png,low,2line,59X132817,59X132817_2line,val
1473_medium.png,59-X1 328.17,1473.png,medium,2line,59X132817,59X132817_2line,val
1473_high.png,59-X1 328.17,1473.png,high,2line,59X132817,59X132817_2line,val
1473_occluded.png,59-X1 328.17,1473.png,occluded,2line,59X132817,59X132817_2line,val
1476_low.png,59-V2 187.44,1476.png,low,2line,59V218744,59V218744_2line,val
1476_medium.png,59-V2 187.44,1476.png,medium,2line,59V218744,59V218744_2line,val
1476_high.png,59-V2 187.44,1476.png,high,2line,59V218744,59V218744_2line,val
1476_occluded.png,59-V2 187.44,1476.png,occluded,2line,59V218744,59V218744_2line,val
1487_low.png,59-F1 098.65,1487.png,low,2line,59F109865,59F109865_2line,val
1487_medium.png,59-F1 098.65,1487.png,medium,2line,59F109865,59F109865_2line,val
1487_high.png,59-F1 098.65,1487.png,high,2line,59F109865,59F109865_2line,val
1487_occluded.png,59-F1 098.65,1487.png,occluded,2line,59F109865,59F109865_2line,val
1504_low.png,59-P2 019.20,1504.png,low,2line,59P201920,59P201920_2line,val
1504_medium.png,59-P2 019.20,1504.png,medium,2line,59P201920,59P201920_2line,val
1504_high.png,59-P2 019.20,1504.png,high,2line,59P201920,59P201920_2line,val
1504_occluded.png,59-P2 019.20,1504.png,occluded,2line,59P201920,59P201920_2line,val
1505_low.png,79-H5 8812,1505.png,low,2line,79H58812,79H58812_2line,val
1505_medium.png,79-H5 8812,1505.png,medium,2line,79H58812,79H58812_2line,val
1505_high.png,79-H5 8812,1505.png,high,2line,79H58812,79H58812_2line,val
1505_occluded.png,79-H5 8812,1505.png,occluded,2line,79H58812,79H58812_2line,val
1508_low.png,82-H1 088.66,1508.png,low,2line,82H108866,82H108866_2line,val
1508_medium.png,82-H1 088.66,1508.png,medium,2line,82H108866,82H108866_2line,val
1508_high.png,82-H1 088.66,1508.png,high,2line,82H108866,82H108866_2line,val
1508_occluded.png,82-H1 088.66,1508.png,occluded,2line,82H108866,82H108866_2line,val
1521_low.png,59-S1 916.67,1521.png,low,2line,59S191667,59S191667_2line,val
1521_medium.png,59-S1 916.67,1521.png,medium,2line,59S191667,59S191667_2line,val
1521_high.png,59-S1 916.67,1521.png,high,2line,59S191667,59S191667_2line,val
1521_occluded.png,59-S1 916.67,1521.png,occluded,2line,59S191667,59S191667_2line,val
1522_low.png,59-H1 0571,1522.png,low,2line,59H10571,59H10571_2line,val
1522_medium.png,59-H1 0571,1522.png,medium,2line,59H10571,59H10571_2line,val
1522_high.png,59-H1 0571,1522.png,high,2line,59H10571,59H10571_2line,val
1522_occluded.png,59-H1 0571,1522.png,occluded,2line,59H10571,59H10571_2line,val
1530_low.png,59-S1 148.83,1530.png,low,2line,59S114883,59S114883_2line,val
1530_medium.png,59-S1 148.83,1530.png,medium,2line,59S114883,59S114883_2line,val
1530_high.png,59-S1 148.83,1530.png,high,2line,59S114883,59S114883_2line,val
1530_occluded.png,59-S1 148.83,1530.png,occluded,2line,59S114883,59S114883_2line,val
1531_low.png,59-B1 015.54,1531.png,low,2line,59B101554,59B101554_2line,val
1531_medium.png,59-B1 015.54,1531.png,medium,2line,59B101554,59B101554_2line,val
1531_high.png,59-B1 015.54,1531.png,high,2line,59B101554,59B101554_2line,val
1531_occluded.png,59-B1 015.54,1531.png,occluded,2line,59B101554,59B101554_2line,val
1547_low.png,59-N1 871.73,1547.png,low,2line,59N187173,59N187173_2line,val
1547_medium.png,59-N1 871.73,1547.png,medium,2line,59N187173,59N187173_2line,val
1547_high.png,59-N1 871.73,1547.png,high,2line,59N187173,59N187173_2line,val
1547_occluded.png,59-N1 871.73,1547.png,occluded,2line,59N187173,59N187173_2line,val
1563_low.png,51-V4 4579,1563.png,low,2line,51V44579,51V44579_2line,val
1563_medium.png,51-V4 4579,1563.png,medium,2line,51V44579,51V44579_2line,val
1563_high.png,51-V4 4579,1563.png,high,2line,51V44579,51V44579_2line,val
1563_occluded.png,51-V4 4579,1563.png,occluded,2line,51V44579,51V44579_2line,val
1579_low.png,59-T1 116.92,1579.png,low,2line,59T111692,59T111692_2line,val
1579_medium.png,59-T1 116.92,1579.png,medium,2line,59T111692,59T111692_2line,val
1579_high.png,59-T1 116.92,1579.png,high,2line,59T111692,59T111692_2line,val
1579_occluded.png,59-T1 116.92,1579.png,occluded,2line,59T111692,59T111692_2line,val
1608_low.png,59-P1 897.39,1608.png,low,2line,59P189739,59P189739_2line,val
1608_medium.png,59-P1 897.39,1608.png,medium,2line,59P189739,59P189739_2line,val
1608_high.png,59-P1 897.39,1608.png,high,2line,59P189739,59P189739_2line,val
1608_occluded.png,59-P1 897.39,1608.png,occluded,2line,59P189739,59P189739_2line,val
1609_low.png,52-F3 8889,1609.png,low,2line,52F38889,52F38889_2line,val
1609_medium.png,52-F3 8889,1609.png,medium,2line,52F38889,52F38889_2line,val
1609_high.png,52-F3 8889,1609.png,high,2line,52F38889,52F38889_2line,val
1609_occluded.png,52-F3 8889,1609.png,occluded,2line,52F38889,52F38889_2line,val
1619_low.png,72-X1 8179,1619.png,low,2line,72X18179,72X18179_2line,val
1619_medium.png,72-X1 8179,1619.png,medium,2line,72X18179,72X18179_2line,val
1619_high.png,72-X1 8179,1619.png,high,2line,72X18179,72X18179_2line,val
1619_occluded.png,72-X1 8179,1619.png,occluded,2line,72X18179,72X18179_2line,val
1634_low.png,49-B1 031.26,1634.png,low,2line,49B103126,49B103126_2line,val
1634_medium.png,49-B1 031.26,1634.png,medium,2line,49B103126,49B103126_2line,val
1634_high.png,49-B1 031.26,1634.png,high,2line,49B103126,49B103126_2line,val
1634_occluded.png,49-B1 031.26,1634.png,occluded,2line,49B103126,49B103126_2line,val
1637_low.png,53-R8 8556,1637.png,low,2line,53R88556,53R88556_2line,val
1637_medium.png,53-R8 8556,1637.png,medium,2line,53R88556,53R88556_2line,val
1637_high.png,53-R8 8556,1637.png,high,2line,53R88556,53R88556_2line,val
1637_occluded.png,53-R8 8556,1637.png,occluded,2line,53R88556,53R88556_2line,val
1641_low.png,63-B9 292.19,1641.png,low,2line,63B929219,63B929219_2line,val
1641_medium.png,63-B9 292.19,1641.png,medium,2line,63B929219,63B929219_2line,val
1641_high.png,63-B9 292.19,1641.png,high,2line,63B929219,63B929219_2line,val
1641_occluded.png,63-B9 292.19,1641.png,occluded,2line,63B929219,63B929219_2line,val
1657_low.png,59-F1 651.71,1657.png,low,2line,59F165171,59F165171_2line,val
1657_medium.png,59-F1 651.71,1657.png,medium,2line,59F165171,59F165171_2line,val
1657_high.png,59-F1 651.71,1657.png,high,2line,59F165171,59F165171_2line,val
1657_occluded.png,59-F1 651.71,1657.png,occluded,2line,59F165171,59F165171_2line,val
1664_low.png,59-H1 477.51,1664.png,low,2line,59H147751,59H147751_2line,val
1664_medium.png,59-H1 477.51,1664.png,medium,2line,59H147751,59H147751_2line,val
1664_high.png,59-H1 477.51,1664.png,high,2line,59H147751,59H147751_2line,val
1664_occluded.png,59-H1 477.51,1664.png,occluded,2line,59H147751,59H147751_2line,val
1688_low.png,30-N4 5882,1688.png,low,2line,30N45882,30N45882_2line,val
1688_medium.png,30-N4 5882,1688.png,medium,2line,30N45882,30N45882_2line,val
1688_high.png,30-N4 5882,1688.png,high,2line,30N45882,30N45882_2line,val
1688_occluded.png,30-N4 5882,1688.png,occluded,2line,30N45882,30N45882_2line,val
1689_low.png,59-E1 183.10,1689.png,low,2line,59E118310,59E118310_2line,val
1689_medium.png,59-E1 183.10,1689.png,medium,2line,59E118310,59E118310_2line,val
1689_high.png,59-E1 183.10,1689.png,high,2line,59E118310,59E118310_2line,val
1689_occluded.png,59-E1 183.10,1689.png,occluded,2line,59E118310,59E118310_2line,val
1697_low.png,49-P1 0580,1697.png,low,2line,49P10580,49P10580_2line,val
1697_medium.png,49-P1 0580,1697.png,medium,2line,49P10580,49P10580_2line,val
1697_high.png,49-P1 0580,1697.png,high,2line,49P10580,49P10580_2line,val
1697_occluded.png,49-P1 0580,1697.png,occluded,2line,49P10580,49P10580_2line,val
1703_low.png,55-P8 1120,1703.png,low,2line,55P81120,55P81120_2line,val
1703_medium.png,55-P8 1120,1703.png,medium,2line,55P81120,55P81120_2line,val
1703_high.png,55-P8 1120,1703.png,high,2line,55P81120,55P81120_2line,val
1703_occluded.png,55-P8 1120,1703.png,occluded,2line,55P81120,55P81120_2line,val
