img,plate,source_img,augment_type,clean_plate,group_id,split
1650_high.png,79-D1 077.05,1650.png,high,79D107705,79D107705,train
1650_occluded.png,79-D1 077.05,1650.png,occluded,79D107705,79D107705,train
1652_low.png,60-B5 314.02,1652.png,low,60B531402,60B531402,train
1652_medium.png,60-B5 314.02,1652.png,medium,60B531402,60B531402,train
1652_high.png,60-B5 314.02,1652.png,high,60B531402,60B531402,train
1652_occluded.png,60-B5 314.02,1652.png,occluded,60B531402,60B531402,train
1653_low.png,65-H9 0714,1653.png,low,65H90714,65H90714,train
1653_medium.png,65-H9 0714,1653.png,medium,65H90714,65H90714,train
1653_high.png,65-H9 0714,1653.png,high,65H90714,65H90714,train
1653_occluded.png,65-H9 0714,1653.png,occluded,65H90714,65H90714,train
1655_low.png,51-M2 1890,1655.png,low,51M21890,51M21890,train
1655_medium.png,51-M2 1890,1655.png,medium,51M21890,51M21890,train
1655_high.png,51-M2 1890,1655.png,high,51M21890,51M21890,train
1655_occluded.png,51-M2 1890,1655.png,occluded,51M21890,51M21890,train
1657_low.png,59-F1 651.71,1657.png,low,59F165171,59F165171,train
1657_medium.png,59-F1 651.71,1657.png,medium,59F165171,59F165171,train
1657_high.png,59-F1 651.71,1657.png,high,59F165171,59F165171,train
1657_occluded.png,59-F1 651.71,1657.png,occluded,59F165171,59F165171,train
1659_low.png,55-P4 8831,1659.png,low,55P48831,55P48831,train
1659_medium.png,55-P4 8831,1659.png,medium,55P48831,55P48831,train
1659_high.png,55-P4 8831,1659.png,high,55P48831,55P48831,train
1659_occluded.png,55-P4 8831,1659.png,occluded,55P48831,55P48831,train
1661_low.png,72-F1 355.07,1661.png,low,72F135507,72F135507,train
1661_medium.png,72-F1 355.07,1661.png,medium,72F135507,72F135507,train
1661_high.png,72-F1 355.07,1661.png,high,72F135507,72F135507,train
1661_occluded.png,72-F1 355.07,1661.png,occluded,72F135507,72F135507,train
1663_low.png,59-V1 227.09,1663.png,low,59V122709,59V122709,train
1663_medium.png,59-V1 227.09,1663.png,medium,59V122709,59V122709,train
1663_high.png,59-V1 227.09,1663.png,high,59V122709,59V122709,train
1663_occluded.png,59-V1 227.09,1663.png,occluded,59V122709,59V122709,train
1664_low.png,59-H1 477.51,1664.png,low,59H147751,59H147751,train
1664_medium.png,59-H1 477.51,1664.png,medium,59H147751,59H147751,train
1664_high.png,59-H1 477.51,1664.png,high,59H147751,59H147751,train
1664_occluded.png,59-H1 477.51,1664.png,occluded,59H147751,59H147751,train
1665_low.png,54-P4 6793,1665.png,low,54P46793,54P46793,train
1665_medium.png,54-P4 6793,1665.png,medium,54P46793,54P46793,train
1665_high.png,54-P4 6793,1665.png,high,54P46793,54P46793,train
1665_occluded.png,54-P4 6793,1665.png,occluded,54P46793,54P46793,train
1666_low.png,50-H8B 2282,1666.png,low,50H8B2282,50H8B2282,train
1666_medium.png,50-H8B 2282,1666.png,medium,50H8B2282,50H8B2282,train
1666_high.png,50-H8B 2282,1666.png,high,50H8B2282,50H8B2282,train
1666_occluded.png,50-H8B 2282,1666.png,occluded,50H8B2282,50H8B2282,train
1668_low.png,59-D1 019.78,1668.png,low,59D101978,59D101978,train
1668_medium.png,59-D1 019.78,1668.png,medium,59D101978,59D101978,train
1668_high.png,59-D1 019.78,1668.png,high,59D101978,59D101978,train
1668_occluded.png,59-D1 019.78,1668.png,occluded,59D101978,59D101978,train
1670_low.png,59-G1 876.71,1670.png,low,59G187671,59G187671,train
1670_medium.png,59-G1 876.71,1670.png,medium,59G187671,59G187671,train
1670_high.png,59-G1 876.71,1670.png,high,59G187671,59G187671,train
1670_occluded.png,59-G1 876.71,1670.png,occluded,59G187671,59G187671,train
1672_low.png,69-U1 204.15,1672.png,low,69U120415,69U120415,train
1672_medium.png,69-U1 204.15,1672.png,medium,69U120415,69U120415,train
1672_high.png,69-U1 204.15,1672.png,high,69U120415,69U120415,train
1672_occluded.png,69-U1 204.15,1672.png,occluded,69U120415,69U120415,train
1673_low.png,53-V3 5614,1673.png,low,53V35614,53V35614,train
1673_medium.png,53-V3 5614,1673.png,medium,53V35614,53V35614,train
1673_high.png,53-V3 5614,1673.png,high,53V35614,53V35614,train
1673_occluded.png,53-V3 5614,1673.png,occluded,53V35614,53V35614,train
1676_low.png,54-V1 5558,1676.png,low,54V15558,54V15558,train
1676_medium.png,54-V1 5558,1676.png,medium,54V15558,54V15558,train
1676_high.png,54-V1 5558,1676.png,high,54V15558,54V15558,train
1676_occluded.png,54-V1 5558,1676.png,occluded,54V15558,54V15558,train
1679_low.png,77-F1 253.89,1679.png,low,77F125389,77F125389,train
1679_medium.png,77-F1 253.89,1679.png,medium,77F125389,77F125389,train
1679_high.png,77-F1 253.89,1679.png,high,77F125389,77F125389,train
1679_occluded.png,77-F1 253.89,1679.png,occluded,77F125389,77F125389,train
1682_low.png,59-V1 597.16,1682.png,low,59V159716,59V159716,train
1682_medium.png,59-V1 597.16,1682.png,medium,59V159716,59V159716,train
1682_high.png,59-V1 597.16,1682.png,high,59V159716,59V159716,train
1682_occluded.png,59-V1 597.16,1682.png,occluded,59V159716,59V159716,train
1685_low.png,54-U5 7406,1685.png,low,54U57406,54U57406,train
1685_medium.png,54-U5 7406,1685.png,medium,54U57406,54U57406,train
1685_high.png,54-U5 7406,1685.png,high,54U57406,54U57406,train
1685_occluded.png,54-U5 7406,1685.png,occluded,54U57406,54U57406,train
1688_low.png,30-N4 5882,1688.png,low,30N45882,30N45882,train
1688_medium.png,30-N4 5882,1688.png,medium,30N45882,30N45882,train
1688_high.png,30-N4 5882,1688.png,high,30N45882,30N45882,train
1688_occluded.png,30-N4 5882,1688.png,occluded,30N45882,30N45882,train
1689_low.png,59-E1 183.10,1689.png,low,59E118310,59E118310,train
1689_medium.png,59-E1 183.10,1689.png,medium,59E118310,59E118310,train
1689_high.png,59-E1 183.10,1689.png,high,59E118310,59E118310,train
1689_occluded.png,59-E1 183.10,1689.png,occluded,59E118310,59E118310,train
1692_low.png,59-M1 614.06,1692.png,low,59M161406,59M161406,train
1692_medium.png,59-M1 614.06,1692.png,medium,59M161406,59M161406,train
1692_high.png,59-M1 614.06,1692.png,high,59M161406,59M161406,train
1692_occluded.png,59-M1 614.06,1692.png,occluded,59M161406,59M161406,train
1694_low.png,83-P2 414.57,1694.png,low,83P241457,83P241457,train
1694_medium.png,83-P2 414.57,1694.png,medium,83P241457,83P241457,train
1694_high.png,83-P2 414.57,1694.png,high,83P241457,83P241457,train
1694_occluded.png,83-P2 414.57,1694.png,occluded,83P241457,83P241457,train
1695_low.png,54-V7 8344,1695.png,low,54V78344,54V78344,train
1695_medium.png,54-V7 8344,1695.png,medium,54V78344,54V78344,train
1695_high.png,54-V7 8344,1695.png,high,54V78344,54V78344,train
1695_occluded.png,54-V7 8344,1695.png,occluded,54V78344,54V78344,train
1699_low.png,61-B1 618.78,1699.png,low,61B161878,61B161878,train
1699_medium.png,61-B1 618.78,1699.png,medium,61B161878,61B161878,train
1699_high.png,61-B1 618.78,1699.png,high,61B161878,61B161878,train
1699_occluded.png,61-B1 618.78,1699.png,occluded,61B161878,61B161878,train
1701_low.png,72-L9 3441,1701.png,low,72L93441,72L93441,train
1701_medium.png,72-L9 3441,1701.png,medium,72L93441,72L93441,train
1701_high.png,72-L9 3441,1701.png,high,72L93441,72L93441,train
1701_occluded.png,72-L9 3441,1701.png,occluded,72L93441,72L93441,train
1702_low.png,72-C1 709.89,1702.png,low,72C170989,72C170989,train
1702_medium.png,72-C1 709.89,1702.png,medium,72C170989,72C170989,train
1702_high.png,72-C1 709.89,1702.png,high,72C170989,72C170989,train
1702_occluded.png,72-C1 709.89,1702.png,occluded,72C170989,72C170989,train
1703_low.png,55-P8 1120,1703.png,low,55P81120,55P81120,train
1703_medium.png,55-P8 1120,1703.png,medium,55P81120,55P81120,train
1703_high.png,55-P8 1120,1703.png,high,55P81120,55P81120,train
1703_occluded.png,55-P8 1120,1703.png,occluded,55P81120,55P81120,train
1706_low.png,60-B7 115.57,1706.png,low,60B711557,60B711557,train
1706_medium.png,60-B7 115.57,1706.png,medium,60B711557,60B711557,train
1706_high.png,60-B7 115.57,1706.png,high,60B711557,60B711557,train
1706_occluded.png,60-B7 115.57,1706.png,occluded,60B711557,60B711557,train
1707_low.png,59-M1 470.96,1707.png,low,59M147096,59M147096,train
1707_medium.png,59-M1 470.96,1707.png,medium,59M147096,59M147096,train
1707_high.png,59-M1 470.96,1707.png,high,59M147096,59M147096,train
1707_occluded.png,59-M1 470.96,1707.png,occluded,59M147096,59M147096,train
1709_low.png,52-U8 3666,1709.png,low,52U83666,52U83666,train
1709_medium.png,52-U8 3666,1709.png,medium,52U83666,52U83666,train
1709_high.png,52-U8 3666,1709.png,high,52U83666,52U83666,train
1709_occluded.png,52-U8 3666,1709.png,occluded,52U83666,52U83666,train
1710_low.png,59-T1 848.07,1710.png,low,59T184807,59T184807,train
1710_medium.png,59-T1 848.07,1710.png,medium,59T184807,59T184807,train
1710_high.png,59-T1 848.07,1710.png,high,59T184807,59T184807,train
1710_occluded.png,59-T1 848.07,1710.png,occluded,59T184807,59T184807,train
1711_low.png,60-Y2 2445,1711.png,low,60Y22445,60Y22445,train
1711_medium.png,60-Y2 2445,1711.png,medium,60Y22445,60Y22445,train
1711_high.png,60-Y2 2445,1711.png,high,60Y22445,60Y22445,train
1711_occluded.png,60-Y2 2445,1711.png,occluded,60Y22445,60Y22445,train
1712_low.png,59-F1 095.96,1712.png,low,59F109596,59F109596,train
1712_medium.png,59-F1 095.96,1712.png,medium,59F109596,59F109596,train
1712_high.png,59-F1 095.96,1712.png,high,59F109596,59F109596,train
1712_occluded.png,59-F1 095.96,1712.png,occluded,59F109596,59F109596,train
1716_low.png,51-L8 2105,1716.png,low,51L82105,51L82105,train
1716_medium.png,51-L8 2105,1716.png,medium,51L82105,51L82105,train
1716_high.png,51-L8 2105,1716.png,high,51L82105,51L82105,train
1716_occluded.png,51-L8 2105,1716.png,occluded,51L82105,51L82105,train
1719_low.png,59-H1 406.39,1719.png,low,59H140639,59H140639,train
1719_medium.png,59-H1 406.39,1719.png,medium,59H140639,59H140639,train
1719_high.png,59-H1 406.39,1719.png,high,59H140639,59H140639,train
1719_occluded.png,59-H1 406.39,1719.png,occluded,59H140639,59H140639,train
1727_low.png,53-V9 7976,1727.png,low,53V97976,53V97976,train
1727_medium.png,53-V9 7976,1727.png,medium,53V97976,53V97976,train
1727_high.png,53-V9 7976,1727.png,high,53V97976,53V97976,train
1727_occluded.png,53-V9 7976,1727.png,occluded,53V97976,53V97976,train
1730_low.png,78-D1 084.69,1730.png,low,78D108469,78D108469,train
1730_medium.png,78-D1 084.69,1730.png,medium,78D108469,78D108469,train
1730_high.png,78-D1 084.69,1730.png,high,78D108469,78D108469,train
1730_occluded.png,78-D1 084.69,1730.png,occluded,78D108469,78D108469,train
1731_low.png,54-Z8 7524,1731.png,low,54Z87524,54Z87524,train
1731_medium.png,54-Z8 7524,1731.png,medium,54Z87524,54Z87524,train
1731_high.png,54-Z8 7524,1731.png,high,54Z87524,54Z87524,train
1731_occluded.png,54-Z8 7524,1731.png,occluded,54Z87524,54Z87524,train
1732_low.png,85-D1 016.11,1732.png,low,85D101611,85D101611,train
1732_medium.png,85-D1 016.11,1732.png,medium,85D101611,85D101611,train
1732_high.png,85-D1 016.11,1732.png,high,85D101611,85D101611,train
1732_occluded.png,85-D1 016.11,1732.png,occluded,85D101611,85D101611,train
1733_low.png,59-H1 412.96,1733.png,low,59H141296,59H141296,train
1733_medium.png,59-H1 412.96,1733.png,medium,59H141296,59H141296,train
1733_high.png,59-H1 412.96,1733.png,high,59H141296,59H141296,train
1733_occluded.png,59-H1 412.96,1733.png,occluded,59H141296,59H141296,train
1735_low.png,51-H5 8092,1735.png,low,51H58092,51H58092,train
1735_medium.png,51-H5 8092,1735.png,medium,51H58092,51H58092,train
1735_high.png,51-H5 8092,1735.png,high,51H58092,51H58092,train
1735_occluded.png,51-H5 8092,1735.png,occluded,51H58092,51H58092,train
1736_low.png,72-C1 050.18,1736.png,low,72C105018,72C105018,train
1736_medium.png,72-C1 050.18,1736.png,medium,72C105018,72C105018,train
1736_high.png,72-C1 050.18,1736.png,high,72C105018,72C105018,train
1736_occluded.png,72-C1 050.18,1736.png,occluded,72C105018,72C105018,train
1737_low.png,78-C1 147.48,1737.png,low,78C114748,78C114748,train
1737_medium.png,78-C1 147.48,1737.png,medium,78C114748,78C114748,train
1737_high.png,78-C1 147.48,1737.png,high,78C114748,78C114748,train
1737_occluded.png,78-C1 147.48,1737.png,occluded,78C114748,78C114748,train
1739_low.png,51-M2 1719,1739.png,low,51M21719,51M21719,train
1739_medium.png,51-M2 1719,1739.png,medium,51M21719,51M21719,train
1739_high.png,51-M2 1719,1739.png,high,51M21719,51M21719,train
1739_occluded.png,51-M2 1719,1739.png,occluded,51M21719,51M21719,train
1742_low.png,59-V2 042.12,1742.png,low,59V204212,59V204212,train
1742_medium.png,59-V2 042.12,1742.png,medium,59V204212,59V204212,train
1742_high.png,59-V2 042.12,1742.png,high,59V204212,59V204212,train
1742_occluded.png,59-V2 042.12,1742.png,occluded,59V204212,59V204212,train
1747_low.png,59-V1 891.58,1747.png,low,59V189158,59V189158,train
1747_medium.png,59-V1 891.58,1747.png,medium,59V189158,59V189158,train
1747_high.png,59-V1 891.58,1747.png,high,59V189158,59V189158,train
1747_occluded.png,59-V1 891.58,1747.png,occluded,59V189158,59V189158,train
1748_low.png,63-Y1 0200,1748.png,low,63Y10200,63Y10200,train
1748_medium.png,63-Y1 0200,1748.png,medium,63Y10200,63Y10200,train
1748_high.png,63-Y1 0200,1748.png,high,63Y10200,63Y10200,train
1748_occluded.png,63-Y1 0200,1748.png,occluded,63Y10200,63Y10200,train
1750_low.png,89A-159.61,1750.png,low,89A15961,89A15961,train
1750_medium.png,89A-159.61,1750.png,medium,89A15961,89A15961,train
1750_high.png,89A-159.61,1750.png,high,89A15961,89A15961,train
1750_occluded.png,89A-159.61,1750.png,occluded,89A15961,89A15961,train
1751_low.png,"29H 354,47",1751.png,low,29H35447,29H35447,train
1751_medium.png,"29H 354,47",1751.png,medium,29H35447,29H35447,train
1751_high.png,"29H 354,47",1751.png,high,29H35447,29H35447,train
1751_occluded.png,"29H 354,47",1751.png,occluded,29H35447,29H35447,train
1752_low.png,30A-180.36,1752.png,low,30A18036,30A18036,train
1752_medium.png,30A-180.36,1752.png,medium,30A18036,30A18036,train
1752_high.png,30A-180.36,1752.png,high,30A18036,30A18036,train
1752_occluded.png,30A-180.36,1752.png,occluded,30A18036,30A18036,train
1753_low.png,30F 035.23,1753.png,low,30F03523,30F03523,train
1753_medium.png,30F 035.23,1753.png,medium,30F03523,30F03523,train
1753_high.png,30F 035.23,1753.png,high,30F03523,30F03523,train
1753_occluded.png,30F 035.23,1753.png,occluded,30F03523,30F03523,train
1755_low.png,29A 224.43,1755.png,low,29A22443,29A22443,train
1755_medium.png,29A 224.43,1755.png,medium,29A22443,29A22443,train
1755_high.png,29A 224.43,1755.png,high,29A22443,29A22443,train
1755_occluded.png,29A 224.43,1755.png,occluded,29A22443,29A22443,train
1757_low.png,30A 625.39,1757.png,low,30A62539,30A62539,train
1757_medium.png,30A 625.39,1757.png,medium,30A62539,30A62539,train
1757_high.png,30A 625.39,1757.png,high,30A62539,30A62539,train
1757_occluded.png,30A 625.39,1757.png,occluded,30A62539,30A62539,train
1759_low.png,14A-434.41,1759.png,low,14A43441,14A43441,train
1759_medium.png,14A-434.41,1759.png,medium,14A43441,14A43441,train
1759_high.png,14A-434.41,1759.png,high,14A43441,14A43441,train
1759_occluded.png,14A-434.41,1759.png,occluded,14A43441,14A43441,train
1760_low.png,29A-420.50,1760.png,low,29A42050,29A42050,train
1760_medium.png,29A-420.50,1760.png,medium,29A42050,29A42050,train
1760_high.png,29A-420.50,1760.png,high,29A42050,29A42050,train
1760_occluded.png,29A-420.50,1760.png,occluded,29A42050,29A42050,train
1761_low.png,89A 159.73,1761.png,low,89A15973,89A15973,train
1761_medium.png,89A 159.73,1761.png,medium,89A15973,89A15973,train
1761_high.png,89A 159.73,1761.png,high,89A15973,89A15973,train
1761_occluded.png,89A 159.73,1761.png,occluded,89A15973,89A15973,train
1763_low.png,29A 605.13,1763.png,low,29A60513,29A60513,train
1763_medium.png,29A 605.13,1763.png,medium,29A60513,29A60513,train
1763_high.png,29A 605.13,1763.png,high,29A60513,29A60513,train
1763_occluded.png,29A 605.13,1763.png,occluded,29A60513,29A60513,train
1764_low.png,30F-743.38,1764.png,low,30F74338,30F74338,train
1764_medium.png,30F-743.38,1764.png,medium,30F74338,30F74338,train
1764_high.png,30F-743.38,1764.png,high,30F74338,30F74338,train
1764_occluded.png,30F-743.38,1764.png,occluded,30F74338,30F74338,train
1766_low.png,90A 090.54,1766.png,low,90A09054,90A09054,train
1766_medium.png,90A 090.54,1766.png,medium,90A09054,90A09054,train
1766_high.png,90A 090.54,1766.png,high,90A09054,90A09054,train
1766_occluded.png,90A 090.54,1766.png,occluded,90A09054,90A09054,train
1767_low.png,30A-049.26,1767.png,low,30A04926,30A04926,train
1767_medium.png,30A-049.26,1767.png,medium,30A04926,30A04926,train
1767_high.png,30A-049.26,1767.png,high,30A04926,30A04926,train
1767_occluded.png,30A-049.26,1767.png,occluded,30A04926,30A04926,train
1771_low.png,30E 398.14,1771.png,low,30E39814,30E39814,train
1771_medium.png,30E 398.14,1771.png,medium,30E39814,30E39814,train
1771_high.png,30E 398.14,1771.png,high,30E39814,30E39814,train
1771_occluded.png,30E 398.14,1771.png,occluded,30E39814,30E39814,train
1773_low.png,30F-935.91,1773.png,low,30F93591,30F93591,train
1773_medium.png,30F-935.91,1773.png,medium,30F93591,30F93591,train
1773_high.png,30F-935.91,1773.png,high,30F93591,30F93591,train
1773_occluded.png,30F-935.91,1773.png,occluded,30F93591,30F93591,train
1775_low.png,30G 516.24,1775.png,low,30G51624,30G51624,train
1775_medium.png,30G 516.24,1775.png,medium,30G51624,30G51624,train
1775_high.png,30G 516.24,1775.png,high,30G51624,30G51624,train
1775_occluded.png,30G 516.24,1775.png,occluded,30G51624,30G51624,train
1777_low.png,30A-440.35,1777.png,low,30A44035,30A44035,train
1777_medium.png,30A-440.35,1777.png,medium,30A44035,30A44035,train
1777_high.png,30A-440.35,1777.png,high,30A44035,30A44035,train
1777_occluded.png,30A-440.35,1777.png,occluded,30A44035,30A44035,train
1781_low.png,30G-254.95,1781.png,low,30G25495,30G25495,train
1781_medium.png,30G-254.95,1781.png,medium,30G25495,30G25495,train
1781_high.png,30G-254.95,1781.png,high,30G25495,30G25495,train
1781_occluded.png,30G-254.95,1781.png,occluded,30G25495,30G25495,train
1782_low.png,50Z 6788,1782.png,low,50Z6788,50Z6788,train
1782_medium.png,50Z 6788,1782.png,medium,50Z6788,50Z6788,train
1782_high.png,50Z 6788,1782.png,high,50Z6788,50Z6788,train
1782_occluded.png,50Z 6788,1782.png,occluded,50Z6788,50Z6788,train
1783_low.png,30G- 039.47,1783.png,low,30G03947,30G03947,train
1783_medium.png,30G- 039.47,1783.png,medium,30G03947,30G03947,train
1783_high.png,30G- 039.47,1783.png,high,30G03947,30G03947,train
1783_occluded.png,30G- 039.47,1783.png,occluded,30G03947,30G03947,train
1784_low.png,30A-261.44,1784.png,low,30A26144,30A26144,train
1784_medium.png,30A-261.44,1784.png,medium,30A26144,30A26144,train
1784_high.png,30A-261.44,1784.png,high,30A26144,30A26144,train
1784_occluded.png,30A-261.44,1784.png,occluded,30A26144,30A26144,train
1786_low.png,29A-050.80,1786.png,low,29A05080,29A05080,train
1786_medium.png,29A-050.80,1786.png,medium,29A05080,29A05080,train
1786_high.png,29A-050.80,1786.png,high,29A05080,29A05080,train
1786_occluded.png,29A-050.80,1786.png,occluded,29A05080,29A05080,train
1791_low.png,29V-1910,1791.png,low,29V1910,29V1910,train
1791_medium.png,29V-1910,1791.png,medium,29V1910,29V1910,train
1791_high.png,29V-1910,1791.png,high,29V1910,29V1910,train
1791_occluded.png,29V-1910,1791.png,occluded,29V1910,29V1910,train
1794_low.png,29H-238.55,1794.png,low,29H23855,29H23855,train
1794_medium.png,29H-238.55,1794.png,medium,29H23855,29H23855,train
1794_high.png,29H-238.55,1794.png,high,29H23855,29H23855,train
1794_occluded.png,29H-238.55,1794.png,occluded,29H23855,29H23855,train
1795_low.png,30E-197.52,1795.png,low,30E19752,30E19752,train
1795_medium.png,30E-197.52,1795.png,medium,30E19752,30E19752,train
1795_high.png,30E-197.52,1795.png,high,30E19752,30E19752,train
1795_occluded.png,30E-197.52,1795.png,occluded,30E19752,30E19752,train
1796_low.png,29C-227.76,1796.png,low,29C22776,29C22776,train
1796_medium.png,29C-227.76,1796.png,medium,29C22776,29C22776,train
1796_high.png,29C-227.76,1796.png,high,29C22776,29C22776,train
1796_occluded.png,29C-227.76,1796.png,occluded,29C22776,29C22776,train
1797_low.png,30F 5204,1797.png,low,30F5204,30F5204,train
1797_medium.png,30F 5204,1797.png,medium,30F5204,30F5204,train
1797_high.png,30F 5204,1797.png,high,30F5204,30F5204,train
1797_occluded.png,30F 5204,1797.png,occluded,30F5204,30F5204,train
1801_low.png,89A-073.94,1801.png,low,89A07394,89A07394,train
1801_medium.png,89A-073.94,1801.png,medium,89A07394,89A07394,train
1801_high.png,89A-073.94,1801.png,high,89A07394,89A07394,train
1801_occluded.png,89A-073.94,1801.png,occluded,89A07394,89A07394,train
1804_low.png,89C 134.97,1804.png,low,89C13497,89C13497,train
1804_medium.png,89C 134.97,1804.png,medium,89C13497,89C13497,train
1804_high.png,89C 134.97,1804.png,high,89C13497,89C13497,train
1804_occluded.png,89C 134.97,1804.png,occluded,89C13497,89C13497,train
1806_low.png,89LD-002.75,1806.png,low,89LD00275,89LD00275,train
1806_medium.png,89LD-002.75,1806.png,medium,89LD00275,89LD00275,train
1806_high.png,89LD-002.75,1806.png,high,89LD00275,89LD00275,train
1806_occluded.png,89LD-002.75,1806.png,occluded,89LD00275,89LD00275,train
1807_low.png,30E-438.43,1807.png,low,30E43843,30E43843,train
1807_medium.png,30E-438.43,1807.png,medium,30E43843,30E43843,train
1807_high.png,30E-438.43,1807.png,high,30E43843,30E43843,train
1807_occluded.png,30E-438.43,1807.png,occluded,30E43843,30E43843,train
1808_low.png,36A 014.18,1808.png,low,36A01418,36A01418,train
1808_medium.png,36A 014.18,1808.png,medium,36A01418,36A01418,train
1808_high.png,36A 014.18,1808.png,high,36A01418,36A01418,train
1808_occluded.png,36A 014.18,1808.png,occluded,36A01418,36A01418,train
1809_low.png,30A-575.99,1809.png,low,30A57599,30A57599,train
1809_medium.png,30A-575.99,1809.png,medium,30A57599,30A57599,train
1809_high.png,30A-575.99,1809.png,high,30A57599,30A57599,train
1809_occluded.png,30A-575.99,1809.png,occluded,30A57599,30A57599,train
1810_low.png,89A-073.79,1810.png,low,89A07379,89A07379,train
1810_medium.png,89A-073.79,1810.png,medium,89A07379,89A07379,train
1810_high.png,89A-073.79,1810.png,high,89A07379,89A07379,train
1810_occluded.png,89A-073.79,1810.png,occluded,89A07379,89A07379,train
1811_low.png,30E-130.28,1811.png,low,30E13028,30E13028,train
1811_medium.png,30E-130.28,1811.png,medium,30E13028,30E13028,train
1811_high.png,30E-130.28,1811.png,high,30E13028,30E13028,train
1811_occluded.png,30E-130.28,1811.png,occluded,30E13028,30E13028,train
1813_low.png,20A-030.38,1813.png,low,20A03038,20A03038,train
1813_medium.png,20A-030.38,1813.png,medium,20A03038,20A03038,train
1813_high.png,20A-030.38,1813.png,high,20A03038,20A03038,train
1813_occluded.png,20A-030.38,1813.png,occluded,20A03038,20A03038,train
1815_low.png,30G-111.55,1815.png,low,30G11155,30G11155,train
1815_medium.png,30G-111.55,1815.png,medium,30G11155,30G11155,train
1815_high.png,30G-111.55,1815.png,high,30G11155,30G11155,train
1815_occluded.png,30G-111.55,1815.png,occluded,30G11155,30G11155,train
1816_low.png,30V 8692,1816.png,low,30V8692,30V8692,train
1816_medium.png,30V 8692,1816.png,medium,30V8692,30V8692,train
1816_high.png,30V 8692,1816.png,high,30V8692,30V8692,train
1816_occluded.png,30V 8692,1816.png,occluded,30V8692,30V8692,train
1823_low.png,29A-224.43,1823.png,low,29A22443,29A22443,train
1823_medium.png,29A-224.43,1823.png,medium,29A22443,29A22443,train
1823_high.png,29A-224.43,1823.png,high,29A22443,29A22443,train
1823_occluded.png,29A-224.43,1823.png,occluded,29A22443,29A22443,train
1824_low.png,30E 979.74,1824.png,low,30E97974,30E97974,train
1824_medium.png,30E 979.74,1824.png,medium,30E97974,30E97974,train
1824_high.png,30E 979.74,1824.png,high,30E97974,30E97974,train
1824_occluded.png,30E 979.74,1824.png,occluded,30E97974,30E97974,train
1825_low.png,89A 103.41,1825.png,low,89A10341,89A10341,train
1825_medium.png,89A 103.41,1825.png,medium,89A10341,89A10341,train
1825_high.png,89A 103.41,1825.png,high,89A10341,89A10341,train
1825_occluded.png,89A 103.41,1825.png,occluded,89A10341,89A10341,train
1828_low.png,29Z-99B66,1828.png,low,29Z99B66,29Z99B66,train
1828_medium.png,29Z-99B66,1828.png,medium,29Z99B66,29Z99B66,train
1828_high.png,29Z-99B66,1828.png,high,29Z99B66,29Z99B66,train
1828_occluded.png,29Z-99B66,1828.png,occluded,29Z99B66,29Z99B66,train
1829_low.png,15A-006.35,1829.png,low,15A00635,15A00635,train
1829_medium.png,15A-006.35,1829.png,medium,15A00635,15A00635,train
1829_high.png,15A-006.35,1829.png,high,15A00635,15A00635,train
1829_occluded.png,15A-006.35,1829.png,occluded,15A00635,15A00635,train
1830_low.png,30A-583.73,1830.png,low,30A58373,30A58373,train
1830_medium.png,30A-583.73,1830.png,medium,30A58373,30A58373,train
1830_high.png,30A-583.73,1830.png,high,30A58373,30A58373,train
1830_occluded.png,30A-583.73,1830.png,occluded,30A58373,30A58373,train
1831_low.png,24D-000.82,1831.png,low,24D00082,24D00082,train
1831_medium.png,24D-000.82,1831.png,medium,24D00082,24D00082,train
1831_high.png,24D-000.82,1831.png,high,24D00082,24D00082,train
1831_occluded.png,24D-000.82,1831.png,occluded,24D00082,24D00082,train
1832_low.png,30A 926.45,1832.png,low,30A92645,30A92645,train
1832_medium.png,30A 926.45,1832.png,medium,30A92645,30A92645,train
1832_high.png,30A 926.45,1832.png,high,30A92645,30A92645,train
1832_occluded.png,30A 926.45,1832.png,occluded,30A92645,30A92645,train
1833_low.png,30E-121.76,1833.png,low,30E12176,30E12176,train
1833_medium.png,30E-121.76,1833.png,medium,30E12176,30E12176,train
1833_high.png,30E-121.76,1833.png,high,30E12176,30E12176,train
1833_occluded.png,30E-121.76,1833.png,occluded,30E12176,30E12176,train
1834_low.png,30F 563.30,1834.png,low,30F56330,30F56330,train
1834_medium.png,30F 563.30,1834.png,medium,30F56330,30F56330,train
1834_high.png,30F 563.30,1834.png,high,30F56330,30F56330,train
1834_occluded.png,30F 563.30,1834.png,occluded,30F56330,30F56330,train
1836_low.png,30G-489.17,1836.png,low,30G48917,30G48917,train
1836_medium.png,30G-489.17,1836.png,medium,30G48917,30G48917,train
1836_high.png,30G-489.17,1836.png,high,30G48917,30G48917,train
1836_occluded.png,30G-489.17,1836.png,occluded,30G48917,30G48917,train
1837_low.png,30F-325.98,1837.png,low,30F32598,30F32598,train
1837_medium.png,30F-325.98,1837.png,medium,30F32598,30F32598,train
1837_high.png,30F-325.98,1837.png,high,30F32598,30F32598,train
1837_occluded.png,30F-325.98,1837.png,occluded,30F32598,30F32598,train
1840_low.png,36A-014.18,1840.png,low,36A01418,36A01418,train
1840_medium.png,36A-014.18,1840.png,medium,36A01418,36A01418,train
1840_high.png,36A-014.18,1840.png,high,36A01418,36A01418,train
